"from_date","emp_no","last_name","first_name","gender","salary"
"1986-09-05",265602,"Vieth","Yoshinari","M",75364
"1986-12-23",265606,"Zhang","Boalin","F",40000
"1986-01-11",265733,"Pelc","Adly","M",61238
"1986-04-08",265610,"Jullig","Zine","F",73331
"1986-12-07",265613,"Erbe","Vidar","M",67525
"1986-08-10",265617,"Vesel","Lalit","F",49486
"1986-01-06",265746,"Noriega","Koichi","F",40000
"1986-03-16",265750,"Businaro","Huiqun","M",48331
"1986-11-19",265752,"Grospietsch","Junsik","M",55960
"1986-05-22",265658,"Gecsei","Qunsheng","F",40000
"1986-05-05",265757,"Gronowski","Georgi","M",40000
"1986-01-23",265666,"Henders","Shushma","M",40000
"1986-03-07",265668,"Sessa","Xiaopeng","F",53366
"1986-03-16",265759,"Mahnke","Yonghoan","F",40000
"1986-07-22",265678,"Schreiter","Brendon","F",40000
"1986-12-19",265800,"Trachtenberg","Mayuko","M",78350
"1986-02-23",265686,"Karunanithi","Tetsushi","F",41937
"1986-11-11",265811,"Zockler","Aloke","M",40000
"1986-11-03",265962,"Pepe","Nahid","F",40000
"1986-06-08",265838,"Basart","Fumiya","F",92130
"1986-12-20",265993,"Erez","Kagan","M",66018
"1986-03-19",265859,"Setlzner","Mitsuyuki","F",55459
"1986-02-04",265872,"Alblas","Reuven","M",40000
"1986-12-19",265874,"Melter","Jixiang","M",49624
"1986-02-18",266012,"Vieri","Satosi","F",61570
"1986-01-04",265900,"Skafidas","Alain","F",57347
"1986-04-30",266027,"Matzov","Mong","F",55629
"1986-10-14",265913,"Kavvadias","Geoffry","F",54862
"1986-01-24",265915,"McConalogue","Mohua","M",43618
"1986-12-30",265925,"Lakshmanan","Youngkon","F",42118
"1986-09-17",265929,"Jervis","Barton","F",55438
"1986-07-13",266040,"Edelhoff","Faiza","F",58918
"1986-12-09",265933,"Montresor","Miomir","M",48450
"1986-01-05",265950,"Schicker","Eishiro","M",47582
"1986-07-21",266044,"Gunderson","Sibyl","M",44486
"1986-04-29",266053,"Szilard","Mario","M",51062
"1986-02-08",266079,"Ghemri","Adil","F",40000
"1986-02-26",266281,"Ozery","Jenwei","F",50277
"1986-02-08",266101,"Birta","Oksana","F",40000
"1986-04-02",266116,"Cheshire","Yuichiro","M",49710
"1986-08-11",266125,"Janocha","Kyoichi","M",40402
"1986-12-05",266145,"Potthoff","Yurii","M",40000
"1986-02-18",266159,"Uludag","Navid","M",47437
"1986-07-16",266161,"Mansanne","Gita","M",43100
"1986-04-06",266282,"Oppitz","Dung","M",40000
"1986-05-10",266171,"Chleq","Mabo","M",77440
"1986-11-30",266284,"Thiria","Zejun","M",40398
"1986-10-02",266297,"Stasinski","Frederique","M",56032
"1986-03-06",266321,"Egerstedt","Ute","F",40000
"1986-10-02",266216,"Bondorf","Nobuyoshi","M",62075
"1986-01-12",266223,"Laventhal","Parke","M",79431
"1986-04-28",266226,"Baaz","Gro","F",45934
"1986-04-19",266325,"Hemaspaandra","Boriana","M",43327
"1986-11-14",266346,"Wroclawski","Goncalo","M",48567
"1986-09-19",266497,"Hutton","Paris","F",40000
"1986-11-08",266361,"Hoogerwoord","Hironobu","F",84508
"1986-01-08",266362,"Skogmar","Nathalie","M",58318
"1986-06-19",266364,"Woycyznski","Gunilla","M",46367
"1986-09-12",266376,"Oberman","Ronnie","M",40000
"1986-04-26",266505,"Savasere","Aruna","M",47730
"1986-10-08",266526,"Chenoweth","Weijing","F",114057
"1986-11-19",266415,"Ventosa","Genki","M",69797
"1986-01-03",266422,"Guerreiro","Guther","M",42312
"1986-12-18",266426,"Gerteisen","Stella","M",40000
"1986-08-09",266543,"Lagarias","Adib","M",40000
"1986-05-08",266440,"Matzat","Kwun","M",40000
"1986-10-03",266562,"Peltason","Ebru","F",70709
"1986-07-10",266454,"Cmelik","Kankanahalli","M",51717
"1986-06-27",266462,"Fritzsche","Valdiodio","M",56093
"1986-02-22",266464,"Karner","Bernardo","F",40000
"1986-11-21",266581,"Leppanen","Gonzalo","F",40000
"1986-07-11",266487,"Boyle","Unal","M",63251
"1986-04-21",266807,"Serra","Dekang","F",45221
"1986-02-18",266646,"Cesareni","Remmert","F",89775
"1986-11-21",266668,"Michaels","Dmitri","F",40000
"1986-01-08",266809,"Bage","Thodoros","M",40000
"1986-03-24",266841,"Serot","Arto","F",43277
"1986-03-11",266704,"Gewali","Sadok","F",40000
"1986-07-30",266854,"Simmen","Theron","F",90662
"1986-04-21",266862,"Plumb","Mart","F",40000
"1986-11-13",266746,"Heering","Brewster","M",51791
"1986-09-27",266871,"Tsukune","Adib","M",46567
"1986-08-09",266758,"Calkin","Moti","F",40642
"1986-08-01",266886,"Hofstetter","Shugo","F",48164
"1986-07-16",267088,"Backhouse","Kien","M",69152
"1986-07-12",266902,"Penttonen","Saniya","F",40000
"1986-05-16",266909,"Baaz","Hidde","M",40000
"1986-01-27",266923,"Uehara","Alair","F",40000
"1986-03-01",266934,"Pavlopoulou","Guadalupe","M",46090
"1986-02-18",267090,"Burnard","Mohan","F",40000
"1986-05-18",266960,"Lorcy","Perry","F",51282
"1986-06-27",266961,"Geffroy","Mark","F",42770
"1986-10-14",267099,"Ferretti","Hailing","M",40000
"1986-02-22",267103,"Figueira","Bernice","M",45031
"1986-11-27",266982,"Zaiane","Danai","F",71966
"1986-04-26",267107,"Gips","Gal","M",67048
"1986-03-04",267112,"Klassen","Narain","F",52631
"1986-07-07",267118,"Thebaut","Munehiro","M",46573
"1986-03-13",267023,"Chinin","Tooru","M",87060
"1986-01-03",267135,"Cannata","Shigehiro","F",61676
"1986-11-14",267138,"Auyong","Alair","M",52965
"1986-06-08",267155,"Swen","Mostafa","M",40000
"1986-09-28",267301,"Antonakopoulos","Irene","M",40000
"1986-12-04",267176,"Murtagh","Gully","M",49440
"1986-03-27",267324,"Mandelberg","Marsja","M",54628
"1986-12-16",267333,"Levasseur","Pranav","M",52507
"1986-10-05",267220,"Sluis","Kwan","M",47919
"1986-11-18",267221,"Rikino","Herb","M",80528
"1986-10-07",267223,"Farrar","Badri","M",40000
"1986-05-09",267356,"Sury","JoAnne","M",63968
"1986-06-28",267246,"Valiente","Leif","M",46225
"1986-06-04",267249,"Range","Ziya","F",49634
"1986-05-07",267358,"Einsfeld","Zengping","F",70380
"1986-09-12",267363,"Lichtner","Eberhardt","M",59922
"1986-12-08",267279,"Anger","Saeko","M",67642
"1986-01-02",267387,"Ghemri","Mohammad","M",40000
"1986-08-25",267583,"Sgarro","Dinkar","M",61058
"1986-05-13",267448,"Terkki","Jiang","F",64191
"1986-02-14",267453,"Schusler","Malu","M",50563
"1986-12-17",267474,"Bratten","Nechama","M",67886
"1986-10-15",267495,"Heering","Sanjai","M",53253
"1986-07-16",267515,"Ecklund","Urs","F",64434
"1986-01-12",267529,"Rikino","Ashish","M",40000
"1986-04-06",267540,"Sabnani","Danny","M",45137
"1986-04-12",267586,"Gubsky","Percy","M",40000
"1986-12-30",267551,"Ranze","Khedija","F",64222
"1986-04-24",267593,"Angelov","Kiyomitsu","M",40000
"1986-04-17",267599,"Niizuma","Youjian","F",40098
"1986-07-05",267602,"Aumann","Monique","M",48975
"1986-05-22",267607,"Magliocco","Stella","F",73444
"1986-01-30",267619,"Lienhardt","Zengping","F",80613
"1986-07-31",267629,"Francisci","Tran","M",105838
"1986-01-30",267639,"Miake","Arup","M",40000
"1986-12-27",267641,"Ananiadou","Fei","M",40000
"1986-12-22",267703,"Versino","Shushma","F",76048
"1986-04-10",267644,"Viele","Adib","M",48821
"1986-07-18",267645,"Impagliazzo","Gad","F",99385
"1986-07-13",267656,"Baranowski","Mana","F",54435
"1986-12-21",267743,"Munro","Alselm","M",69016
"1986-02-23",267660,"Syang","Arto","F",42636
"1986-10-22",267661,"Felcyn","Seongbin","M",60632
"1986-03-17",267665,"Kirkerud","Faiza","M",46870
"1986-06-07",267682,"dAstous","Baoqiu","M",40000
"1986-04-19",267781,"Bade","Nathan","F",63900
"1986-05-20",267692,"Spelt","Vishu","M",50716
"1986-10-19",267807,"Harnett","Weiye","F",76663
"1986-03-17",267853,"Barvinok","Jinpo","M",43041
"1986-02-04",267857,"Serna","Barry","F",46830
"1986-07-07",267901,"Ritcey","Weiye","M",45597
"1986-07-24",267920,"Shokrollahi","Sivanarayana","M",40000
"1986-09-15",267981,"Masaki","Kazuhisa","M",46342
"1986-06-19",267923,"Karnin","Valter","M",55600
"1986-07-19",267942,"Ullian","Jagoda","M",65836
"1986-01-03",268018,"Boreale","Yechiam","M",48337
"1986-02-04",268027,"Schiper","Ingmar","M",40000
"1986-05-01",268037,"Byoun","Snehasis","F",74389
"1986-09-29",267948,"Rissanen","Atilio","M",40000
"1986-08-17",268049,"Ferriere","Sivanarayana","M",56776
"1986-04-28",268101,"Msuda","Makato","M",40000
"1986-06-07",268061,"Rosin","Nalini","F",52611
"1986-04-24",268098,"Erde","Guadalupe","F",83767
"1986-11-18",268106,"Makinen","Feixiong","M",44920
"1986-11-08",268107,"Jording","Gen","M",57216
"1986-03-22",268114,"Lindenbaum","Arlette","M",40000
"1986-01-04",268156,"Itzfeldt","Mahendra","M",40000
"1986-08-10",268199,"Thummel","Goa","M",60468
"1986-09-20",268242,"Chinin","Matk","M",60182
"1986-07-18",268264,"Peyn","Joydip","M",48149
"1986-09-28",268285,"Merkl","Giordano","M",40000
"1986-07-03",268204,"Vakili","Nahid","M",70004
"1986-03-20",268292,"Herbst","Ferdinand","M",45676
"1986-07-16",268295,"Lambe","Vidya","F",40000
"1986-01-11",268299,"Erman","Arup","F",57020
"1986-03-23",268216,"Merel","Feixiong","M",67699
"1986-01-22",268219,"Khamsi","Marsha","M",49072
"1986-02-06",268386,"Bardell","Jiong","M",52306
"1986-02-13",268332,"Bottner","Oddvar","M",40000
"1986-10-19",268338,"Seiwald","Constantijn","F",53486
"1986-11-24",268354,"Gist","Temple","F",70456
"1986-10-28",268365,"Ossenbruggen","Hinrich","F",47332
"1986-11-08",268389,"Gniady","Domenico","M",40000
"1986-10-08",268397,"Birsak","Xinan","F",55457
"1986-12-05",268423,"Ranze","Vishv","F",43829
"1986-01-21",268444,"Ranai","Masako","M",44241
"1986-04-26",268513,"Macedo","Alenka","M",52262
"1986-05-12",268476,"Nitsch","Christ","M",49582
"1986-11-04",268554,"Honiden","Terresa","F",40000
"1986-09-11",268477,"Selvestrel","Stevo","M",40000
"1986-02-19",268490,"Couchot","Jaber","F",41999
"1986-12-15",268584,"Rahimi","Emran","F",70766
"1986-07-09",268586,"Radhakrishnan","Ung","M",48827
"1986-11-17",268592,"Mateescu","Remzi","M",40000
"1986-01-13",268666,"Foong","Hsiangchu","M",42708
"1986-03-28",268628,"Siegrist","Tadahiro","F",40000
"1986-03-23",268633,"Litecky","Kshitij","M",74513
"1986-11-11",268671,"Garnier","Huai","F",95482
"1986-07-30",268673,"Baja","Masanao","F",40000
"1986-07-03",268684,"Ramras","Yinghua","F",71012
"1986-12-29",268712,"Munawer","Francesca","M",40000
"1986-03-27",268803,"Eugenio","Atreyi","M",40284
"1986-07-13",268812,"Srimani","Torsten","F",73548
"1986-12-29",268814,"Schmiedel","Vitaly","F",67259
"1986-03-05",268720,"Peak","Aloke","M",54289
"1986-07-01",268722,"Marshall","Muneo","M",55840
"1986-03-13",268832,"Luft","Uta","M",47726
"1986-07-04",268728,"Kuszyk","Jouni","F",51539
"1986-11-26",268847,"Alameldin","Kirk","F",40000
"1986-07-07",268730,"Dichev","Candido","M",46518
"1986-01-01",268761,"Buescher","Zhanqiu","M",65409
"1986-01-28",268868,"Jiafu","Kayoko","M",45322
"1986-01-06",269049,"Furudate","Felicidad","M",85049
"1986-01-18",269102,"Spinelli","Kyoichi","M",58051
"1986-04-10",268912,"DuBourdieux","Gully","M",40000
"1986-11-03",268943,"Mondadori","Maris","F",40000
"1986-07-27",269104,"Benzaken","Behnaam","F",70010
"1986-11-13",269113,"Uehara","Pascal","F",51128
"1986-01-09",269128,"Roccetti","Iara","M",40000
"1986-12-11",268993,"Gecsei","Jeanna","F",69789
"1986-04-29",269151,"Zaumen","Unal","F",40000
"1986-02-08",269024,"Ranon","Richara","M",48284
"1986-05-22",269033,"Lubachevsky","Steen","M",73061
"1986-12-17",269160,"Francisci","Leif","F",40000
"1986-11-11",269162,"Bolsens","Djelloul","F",82890
"1986-05-05",269166,"Bade","Fumino","F",40000
"1986-02-15",269170,"Nooteboom","Marek","M",93106
"1986-01-12",269315,"Kleiser","Geoffrey","F",40000
"1986-10-22",269327,"Mitsuhashi","Shuho","M",79321
"1986-06-27",269184,"Gonthier","King","M",53362
"1986-01-26",269187,"Peot","Claudi","F",40000
"1986-02-04",269346,"Mitzlaff","Kazuhiro","M",64409
"1986-04-20",269217,"Zschoche","Filipp","F",40000
"1986-02-20",269221,"Collette","Luise","F",48443
"1986-02-21",269368,"Tasistro","Shalesh","M",40000
"1986-08-13",269247,"Awdeh","Neven","M",58925
"1986-12-28",269372,"Bahk","Collette","F",58004
"1986-04-01",269381,"Peak","Hugh","F",52255
"1986-05-12",269408,"Vecchi","Kazuhide","F",40000
"1986-06-23",269278,"Siksek","Moie","F",40000
"1986-07-27",269305,"Prenel","Sergi","M",51768
"1986-06-22",269424,"Miara","Bangqing","M",40000
"1986-01-04",269425,"Picco","Muzhong","M",58345
"1986-12-12",269587,"Hedayat","Visit","M",40000
"1986-08-09",269455,"Giaccio","Hein","M",47244
"1986-10-25",269465,"Lunn","Kwangsub","M",87498
"1986-06-05",269472,"Choobineh","Ult","M",45637
"1986-01-22",269479,"Schonegge","Udi","M",60953
"1986-04-09",269482,"Lunn","Zsolt","M",88863
"1986-05-29",269491,"Petereit","Diederik","M",71625
"1986-04-07",269505,"Basawa","Erzsebet","F",51237
"1986-10-22",269508,"Uchoa","Paddy","F",88223
"1986-04-01",269511,"Kermarrec","Ramzi","M",53093
"1986-03-07",269523,"Litzler","Pragnesh","M",40000
"1986-11-23",269528,"Magalhaes","Shahar","M",40516
"1986-08-06",269596,"Kisuki","Eirik","M",40000
"1986-10-05",269548,"Lichtman","Mara","F",77583
"1986-02-09",269598,"Junot","Rajmohan","M",43594
"1986-11-07",269617,"Perng","Xianlong","F",40000
"1986-08-28",269626,"Hashii","Fox","F",43002
"1986-07-28",269653,"Shiratori","Pintsang","F",40000
"1986-12-04",269661,"Syang","Arve","M",43060
"1986-07-10",269662,"Benantar","Shih","M",49429
"1986-10-25",269711,"Atchley","Michaela","M",40000
"1986-07-24",269702,"Compeau","Pranay","M",58296
"1986-06-05",269740,"Brodie","Giap","M",51527
"1986-08-24",269752,"Pepe","Irena","M",49419
"1986-12-22",269841,"Jumpertz","Vasilis","M",69797
"1986-01-21",269766,"Herath","Rosine","F",43111
"1986-08-10",269768,"Rusterholz","Khaled","F",53875
"1986-01-13",269784,"Pardalos","Rance","M",40000
"1986-02-03",269789,"England","Vishv","M",75140
"1986-01-10",269805,"Swiler","Chuanti","F",40000
"1986-03-25",269809,"Orlowska","Szabolcs","M",67458
"1986-06-29",269814,"Engelmann","Mart","M",62482
"1986-12-14",269865,"Scharstein","Mohammed","M",45056
"1986-05-02",269867,"Servieres","Panayotis","M",60350
"1986-08-18",269904,"Serdy","Izaskun","M",76088
"1986-04-28",269914,"Baer","Fan","M",42629
"1986-08-27",269926,"Mukaidono","Boriana","F",40000
"1986-09-30",269931,"Cummings","Anneli","M",40000
"1986-02-06",269936,"Bratsberg","Cathie","M",64378
"1986-10-16",269948,"Gopalakrishnan","Akeel","F",54708
"1986-09-05",270005,"Begiun","Yuqun","M",56057
"1986-10-28",270016,"Moehrke","Zeydy","M",66772
"1986-12-17",270020,"Vendrig","Mahmut","F",42223
"1986-08-24",269952,"Kroha","Lijie","F",40000
"1986-12-09",269959,"Borovoy","Toong","M",40000
"1986-11-01",270034,"Syrotiuk","Muneo","F",52396
"1986-01-04",270111,"Choobineh","Leen","M",40000
"1986-11-16",270065,"Siksek","Domenico","M",71699
"1986-07-26",270084,"Frolund","Ulises","M",40000
"1986-07-30",270086,"Oppitz","Jovan","F",72828
"1986-12-25",270091,"Gewali","Moto","F",40000
"1986-05-10",270103,"Melski","Edwin","M",53869
"1986-08-14",270124,"Vakili","Mayuri","F",42894
"1986-01-26",270126,"Randt","Abdelwaheb","M",40000
"1986-02-04",270140,"Breugel","Maya","M",40000
"1986-07-09",270146,"Cappelli","Bernt","M",70315
"1986-03-19",270150,"Bellone","Atreyi","M",58047
"1986-06-21",270167,"Nannarelli","Jaideep","F",46904
"1986-10-08",270194,"Plessier","Jovan","F",77534
"1986-03-09",270199,"Roohalamini","Shaunak","M",77346
"1986-07-14",270298,"Baig","Conal","F",56807
"1986-12-07",270299,"Akazan","Genta","F",40000
"1986-04-13",270206,"Poujol","Mamdouh","M",95948
"1986-01-13",270313,"Swift","Vidya","F",46605
"1986-03-23",270314,"Tomescu","Hauke","M",40000
"1986-04-15",270317,"Nittel","Tran","F",40000
"1986-05-05",270409,"Merlo","Yuchang","F",43933
"1986-11-10",270328,"Braunschweig","Qiwen","M",40000
"1986-05-15",270365,"Kaminger","Claude","M",60840
"1986-07-15",270370,"Bade","Christophe","M",40000
"1986-09-24",270422,"Hebert","Shigeo","M",40000
"1986-09-11",270449,"DuBourdieux","Jiang","F",75250
"1986-05-02",270459,"Bennet","Xinglin","M",78260
"1986-07-09",270535,"Yetim","Kish","M",58181
"1986-06-05",270467,"Gajiwala","Tru","M",40000
"1986-05-20",270469,"Penttonen","Yishai","M",50553
"1986-08-08",270494,"Erde","Aksel","M",47126
"1986-05-20",270495,"Schueller","Zejun","M",40000
"1986-09-10",270500,"Heering","Alexius","F",65110
"1986-09-22",270505,"Baez","Chriss","F",40000
"1986-06-25",270623,"Serot","Qunsheng","M",40000
"1986-06-22",270625,"Azevdeo","Rajmohan","M",48582
"1986-06-13",270630,"Lortz","Masaru","M",40000
"1986-03-26",270660,"Douceur","Christ","M",58556
"1986-11-18",270678,"Scallan","Hugo","F",51214
"1986-10-28",270687,"Weedman","Marit","M",43990
"1986-04-24",270725,"Garigliano","Wuxu","M",43587
"1986-07-08",270787,"Wolniewicz","Utpal","M",42531
"1986-11-08",270810,"Braccini","Gonzalo","M",56560
"1986-09-05",270811,"Schlenzig","Petter","F",52906
"1986-04-20",270819,"Szmurlo","Hideyuki","F",61855
"1986-04-26",270733,"Bashian","Brigham","M",62111
"1986-03-16",270828,"Braunmuhl","Shugo","M",55009
"1986-11-23",270743,"Zallocco","Krisda","F",40000
"1986-09-18",270752,"Erde","Sandeepan","M",66591
"1986-11-24",270756,"Parfitt","Luisa","F",49989
"1986-10-11",270871,"Panangaden","Margareta","M",40000
"1986-04-30",270875,"Magalhaes","Tadahiro","M",44123
"1986-11-25",270760,"Madeira","Martins","M",59856
"1986-02-28",270768,"Smeets","Tuval","F",49268
"1986-08-18",271055,"Pietrzykowski","Yurij","M",40000
"1986-12-18",271056,"Vecchi","Zhiwei","F",61834
"1986-12-12",271064,"Candan","Francesca","F",40000
"1986-08-07",270915,"Taubenfeld","Constantino","M",64065
"1986-01-25",271078,"Peltason","Gill","M",55281
"1986-10-22",270939,"Zuberek","Poorav","M",51819
"1986-03-25",270943,"Gulik","Zhanqiu","M",95888
"1986-03-07",271104,"Byoun","Demin","M",48657
"1986-05-08",270973,"Kalloufi","Malu","F",59700
"1986-04-01",271123,"Litzkow","Keung","M",43354
"1986-08-26",270990,"Sommer","Yannis","M",48883
"1986-04-16",270997,"Fiebach","Krister","F",78385
"1986-09-22",271131,"Kitai","Toshiko","F",84923
"1986-06-29",271139,"England","Vitali","M",40000
"1986-05-01",271140,"Orlowski","Sasan","F",77723
"1986-12-19",271149,"Prampolini","Carrsten","M",40000
"1986-08-05",271152,"Itschner","Kiam","M",40000
"1986-11-08",271314,"Srimani","Armond","F",60345
"1986-01-14",271319,"Rosin","Hideo","M",95814
"1986-08-12",271322,"Badr","Weiyi","F",40000
"1986-08-24",271201,"Lagarias","Franziska","F",56244
"1986-08-01",271207,"Jonsson","Mark","M",95529
"1986-08-11",271357,"Cannard","Olivera","M",40000
"1986-02-14",271229,"Glowinski","Oguz","M",40000
"1986-03-24",271241,"Picaronny","Duke","M",96709
"1986-12-29",271257,"Ghemri","Sushant","F",40000
"1986-02-24",271259,"Genin","Shen","F",86791
"1986-09-08",271266,"Conia","Danil","M",40000
"1986-10-18",271271,"Seghrouchni","Yurii","M",64955
"1986-05-04",271273,"Tchuente","Xudong","M",50161
"1986-07-15",271282,"Siochi","Kamran","M",75636
"1986-12-22",271287,"McFarlan","Hitomi","M",79861
"1986-04-26",271360,"Fargier","Dipayan","M",58132
"1986-01-12",271363,"Rajala","Nadjib","M",40000
"1986-03-14",271372,"Setia","Bartek","F",40000
"1986-03-23",271378,"Lammel","Holgard","M",40000
"1986-03-16",271405,"Comyn","Souichi","M",64964
"1986-05-31",271414,"Suri","Kokou","F",47035
"1986-03-31",271437,"Lamparter","Jianhao","M",43903
"1986-02-21",271500,"Kavvadias","Jiong","M",65230
"1986-02-28",271594,"Jonsson","Marjo","M",42787
"1986-04-27",271532,"Heering","Bilhanan","M",62951
"1986-04-13",271631,"Litecky","Ravishankar","M",70605
"1986-12-30",271571,"Mitchem","Nobuyoshi","F",54874
"1986-06-24",271643,"Madeira","Doohun","M",51487
"1986-05-13",271673,"Brodie","Lech","F",61594
"1986-03-06",271689,"Ertl","Yefim","F",46985
"1986-06-04",271722,"Zaiane","Fuqing","M",52365
"1986-10-11",271696,"Krichel","Shahaf","M",40000
"1986-01-29",271697,"Lalonde","Piyush","M",76118
"1986-10-30",271847,"Takanami","Valdiodio","M",79780
"1986-07-28",271789,"Aamodt","Valeri","F",51377
"1986-08-03",271798,"Casley","Kazuhiko","M",47607
"1986-12-19",271806,"Lindqvist","Chuanyi","M",46821
"1986-03-12",271816,"Przulj","Chandrasekaran","M",40000
"1986-05-15",271888,"Gide","Dekang","F",40000
